connector,flow,sub_flow,code,message,status,router_error,decision,created_at,last_modified,step_up_possible,unified_code,unified_message,error_category,clear_pan_possible,feature_data,feature,standardised_code,description,user_guidance_message
adyen,Authorize,sub_flow,806,No applicable contractTypes left for this payment-method,failure,,retry,2024-12-12 18:18:33,2025-12-08 19:38:12,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,919,additionalAmount' currency should be the same as payment,failure,,retry,2025-11-13 12:28:30,2025-12-08 19:38:13,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,930,Invalid target currency specified,failure,,retry,2024-12-12 18:19:26,2025-12-08 19:38:14,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,110,BankDetails missing,failure,,do_default,2024-12-12 18:18:52,2025-11-13 12:26:53,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,175,Unable to parse JSON data,failure,,retry,2024-12-12 18:18:23,2025-12-08 19:38:10,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,693,Error while searching invoices,failure,,retry,2024-12-12 18:18:29,2025-12-08 19:38:12,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,950,Invalid AcquirerAccount,failure,,retry,2024-12-12 18:18:34,2025-12-08 19:38:14,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,105,Invalid paRes from issuer,failure,,retry,2024-12-12 18:18:08,2025-12-08 19:38:07,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,165,MandateId does not match pattern,failure,,retry,2024-12-12 18:19:07,2025-12-08 19:38:09,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_606,Amazon Pay token is not chargeable,failure,,do_default,2024-12-12 18:18:14,2025-11-13 12:29:45,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,6,Expired Card,failure,,do_default,2024-12-12 18:18:01,2025-11-13 12:30:01,false,UE_1000,Issue with Payment Method details,issue_with_payment_method,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,167,Original pspReference required for this operation,failure,,retry,2024-12-12 18:19:08,2025-12-08 19:38:10,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,952,Configuration Error (acquirerPassword),failure,,retry,2024-12-12 18:18:35,2025-12-08 19:38:14,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,905_1,"Could not find an acquirer account for the provided txvariant (idealabn), currency (EUR), and action (<empty>).",failure,,do_default,2024-12-27 16:29:04,2025-11-13 12:28:20,false,UE_2000,Issue with Configurations,processor_decline_unauthorized,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,904,Unable To Process,failure,,retry,2024-12-12 18:19:17,2025-12-08 19:38:12,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_614,Amazon Pay sent invalid response,failure,,do_default,2024-12-12 18:18:16,2025-11-13 12:29:51,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,16,Shopper Cancelled,failure,,do_default,2024-12-24 12:13:24,2025-11-13 12:30:07,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,124,Invalid PhoneNumber,failure,,retry,2024-12-12 18:18:56,2025-12-08 19:38:08,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,905_1,"Could not find an acquirer account for the provided txvariant (amex_googlepay), currency (GBP), and action (AUTH).",failure,,do_default,2024-12-27 16:29:04,2025-11-13 12:28:20,false,UE_2000,Issue with Configurations,processor_decline_unauthorized,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,121,Required field 'shopperReference' is not provided,failure,,retry,2024-12-12 18:18:55,2025-12-08 19:38:08,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,141,Invalid expiryMonth[1..12] / expiryYear[>2000],failure,,do_default,2025-11-13 12:27:13,2025-11-13 12:27:13,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,2000,Bank account details do not meet instruction format,failure,,do_default,2024-12-12 18:18:11,2025-11-13 12:28:52,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_607,Invalid account,failure,,do_default,2024-12-12 18:18:14,2025-11-13 12:29:46,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,190,Invalid shopper IP,failure,,retry,2024-12-12 18:19:13,2025-12-08 19:38:10,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,704,Request already processed or in progress,failure,,retry,2025-11-13 12:28:06,2025-12-08 19:38:12,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,102,Unable to determine variant,failure,,do_default,2024-12-12 18:18:07,2025-11-13 12:26:47,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Payment,Authorize,14_013,For HTML Response; origin has to be provided,failure,,retry,2025-12-08 21:18:28,2026-01-05 19:54:55,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,missing_or_invalid_param,Missing or invalid parameter,Something went wrong. Try another payment method or contact your bank
adyen,Authorize,sub_flow,5_615,Authentication Notification to Amazon Pay failed,failure,,do_default,2024-12-12 18:18:17,2025-11-13 12:29:51,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,7,Invalid Amount,failure,,do_default,2024-12-24 12:13:21,2025-11-13 12:30:01,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,153,Invalid CVC,failure,,do_default,2024-12-12 18:18:10,2025-11-13 12:27:21,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,905_1,"Could not find an acquirer account for the provided txvariant (idealrabobank), currency (EUR), and action (<empty>).",failure,,do_default,2024-12-27 16:29:05,2025-11-13 12:28:22,false,UE_2000,Issue with Configurations,processor_decline_unauthorized,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_608,Invalid refund status,failure,,do_default,2024-12-12 18:18:14,2025-11-13 12:29:47,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,17,Invalid Pin,failure,,do_default,2024-12-24 12:13:24,2025-11-13 12:30:08,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_601,Unknown error for Amazon Pay,failure,,do_default,2024-12-12 18:18:12,2025-11-13 12:29:43,false,UE_9000,Something went wrong,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_208,Google Pay token already expired,failure,,do_default,2025-11-13 12:29:57,2025-11-13 12:29:57,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,8,Invalid Card Number,failure,,do_default,2024-12-12 18:18:03,2025-11-13 12:30:02,false,UE_1000,Issue with Payment Method details,issue_with_payment_method,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,33,Card requires online pin,failure,,do_default,2024-12-24 12:13:30,2025-11-13 12:30:23,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,108,Invalid bankaccount number,failure,,do_default,2024-12-12 18:18:51,2025-11-13 12:26:51,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_602,Amazon Pay token doesn't exist,failure,,do_default,2025-11-13 12:29:43,2025-11-13 12:29:43,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_609,Missing header fields,failure,,do_default,2024-12-12 18:18:15,2025-11-13 12:29:47,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_210,Google Pay token already used,failure,,do_default,2025-11-13 12:29:57,2025-11-13 12:29:57,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,18,Pin tries exceeded,failure,,do_default,2024-12-24 12:13:25,2025-11-13 12:30:08,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,0,Multiple messages,failure,,retry,2025-11-13 12:26:44,2025-12-08 19:38:06,false,UE_9000,Something went wrong,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,112,This bank country is not supported,failure,,retry,2024-12-12 18:18:21,2025-12-08 19:38:07,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,802,Invalid contract,failure,,retry,2024-12-12 18:18:31,2025-12-08 19:38:12,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,128,Required field 'card.holderName' is not provided,failure,,do_default,2024-12-12 18:18:08,2025-11-13 12:27:05,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,120,Required field 'shopperEmail' is not provided,failure,,retry,2024-12-12 18:18:55,2025-12-08 19:38:08,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
adyen,Authorize,sub_flow,5_603,Amazon Pay signature corrupt,failure,,do_default,2024-12-12 18:18:13,2025-11-13 12:29:44,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,,,
